SKU_ID,Warehouse_ID,Warehouse_Name,Product_Category,ABC_Class,Supplier_ID,Unit_Cost,Unit_Price,Lead_Time_Days,Lead_Time_Variability_Days,Avg_Daily_Demand,Demand_Std_Dev,Units_Sold_YTD,Current_Stock,Stockout_Events_YTD,Avg_Stockout_Duration_Days,Units_Lost_YTD,Holding_Cost_Per_Unit,Static_Reorder_Point,Demand_Forecast_AI,AI_Reorder_Point,Static_Order_Qty_Units,AI_Order_Qty_Units,Forecast_Model,Forecast_MAPE_Pct,Forecast_Bias_Pct,Forecast_Sigma_Daily,Is_Intermittent,Reorder_Flag,Snapshot_Date
SKU-0068,WH-SIN-01,Singapore Central,Industrial Components,C,SUP-014,15.26,22.16,24,3.0,14.584,14.49,3046,445,1,4.0,250,4.53,402,422,418,1137,1028,combination,16.9,-16.9,9.993,0,0,2026-08-31
SKU-0069,WH-SIN-01,Singapore Central,Consumer Electronics,A,SUP-033,34.43,61.47,15,2.5,204.066,157.345,57384,5081,0,0.0,0,10.23,7400,4965,3644,2830,2560,combination,52.5,52.5,182.249,0,0,2026-08-31
SKU-0070,WH-SIN-01,Singapore Central,Medical Supplies,A,SUP-008,15.29,26.33,12,2.8,58.907,35.072,13060,1906,0,0.0,0,4.54,1728,1679,844,2282,2065,combination,9.0,-9.0,30.157,0,0,2026-08-31
SKU-0071,WH-SIN-01,Singapore Central,Consumer Electronics,B,SUP-007,12.77,20.04,23,7.3,28.507,22.474,6384,551,2,5.5,280,3.79,632,792,803,1738,1572,combination,10.1,10.1,24.823,0,1,2026-08-31
SKU-0072,WH-SIN-01,Singapore Central,Industrial Components,A,SUP-032,17.35,32.37,24,6.5,67.901,44.572,14834,241,1,6.0,490,5.15,1570,2279,2131,2301,2081,combination,11.3,11.3,38.108,0,1,2026-08-31
SKU-0073,WH-SIN-01,Singapore Central,FMCG Household,B,SUP-038,3.89,7.5,9,1.1,65.485,46.441,15895,3890,0,0.0,0,1.16,1606,1737,736,4761,4306,combination,25.9,25.9,43.544,0,0,2026-08-31
SKU-0074,WH-SIN-01,Singapore Central,Industrial Components,B,SUP-035,25.71,44.64,24,6.0,22.51,19.835,5325,707,0,0.0,0,7.64,763,604,616,1088,984,combination,6.2,6.2,16.433,0,0,2026-08-31
SKU-0075,WH-SIN-01,Singapore Central,Consumer Electronics,B,SUP-031,16.76,33.06,22,3.4,13.781,7.645,3182,148,0,0.0,0,4.98,435,514,431,1054,953,combination,4.5,-4.5,7.041,0,1,2026-08-31
SKU-0076,WH-SIN-01,Singapore Central,Industrial Components,C,SUP-010,15.2,35.68,19,5.4,6.858,5.843,1663,472,0,0.0,0,4.51,241,239,198,781,707,seasonal_index,19.6,-19.6,6.452,0,0,2026-08-31
SKU-0077,WH-SIN-01,Singapore Central,Industrial Components,C,SUP-037,9.9,15.74,19,5.8,5.112,3.87,1140,366,0,0.0,0,2.94,142,162,125,836,756,combination,5.0,-5.0,3.089,0,0,2026-08-31
SKU-0078,WH-SIN-01,Singapore Central,Automotive Parts,C,SUP-027,6.17,10.37,34,8.4,31.381,22.785,6964,1994,2,3.5,217,1.83,993,873,1156,2624,2373,combination,12.9,12.9,17.329,0,0,2026-08-31
SKU-0079,WH-SIN-01,Singapore Central,Medical Supplies,C,SUP-007,25.19,32.48,18,4.5,4.789,3.404,1212,192,0,0.0,0,7.48,166,173,130,507,459,holt_winters,11.5,11.5,3.738,0,0,2026-08-31
SKU-0080,WH-SIN-01,Singapore Central,FMCG Household,B,SUP-006,2.16,4.38,7,1.3,87.318,53.598,20428,3928,0,0.0,0,0.64,2494,2438,784,7401,6695,combination,10.7,-10.7,49.483,0,0,2026-08-31
SKU-0081,WH-SIN-01,Singapore Central,Automotive Parts,C,SUP-035,19.45,32.81,26,5.5,6.638,4.393,1678,176,0,0.0,0,5.78,223,198,204,679,614,combination,0.8,-0.8,3.833,0,1,2026-08-31
SKU-0082,WH-SIN-01,Singapore Central,Industrial Components,B,SUP-012,24.55,38.78,24,7.6,40.268,24.812,9116,828,2,3.5,324,7.29,1056,1086,1017,1489,1347,combination,11.8,-11.8,18.452,0,1,2026-08-31
SKU-0083,WH-SIN-01,Singapore Central,FMCG Household,C,SUP-031,0.53,0.71,7,2.0,146.647,92.929,35080,17750,0,0.0,0,0.16,4136,3618,1158,19183,17352,combination,17.2,17.2,72.138,0,0,2026-08-31
SKU-0084,WH-SIN-01,Singapore Central,Consumer Electronics,A,SUP-006,22.29,48.49,15,3.4,175.66,111.602,37641,4465,0,0.0,0,6.62,4933,6737,3896,3264,2952,combination,13.6,-13.6,82.79,0,0,2026-08-31
SKU-0085,WH-SIN-01,Singapore Central,Consumer Electronics,A,SUP-012,45.67,71.61,22,4.2,32.753,21.392,6525,288,2,2.5,120,13.56,744,1135,964,985,891,combination,4.1,-4.1,17.05,0,1,2026-08-31
SKU-0086,WH-SIN-01,Singapore Central,Consumer Electronics,C,SUP-012,41.86,78.35,16,1.8,3.019,2.218,667,92,0,0.0,0,12.43,102,143,90,312,282,seasonal_index,26.2,-26.2,2.137,0,0,2026-08-31
SKU-0087,WH-SIN-01,Singapore Central,FMCG Household,C,SUP-012,4.13,5.69,9,1.2,41.068,21.536,9588,2614,0,0.0,0,1.23,1129,1401,516,3661,3312,combination,18.2,-18.2,19.431,0,0,2026-08-31
SKU-0088,WH-SIN-01,Singapore Central,Medical Supplies,C,SUP-027,17.51,40.36,11,1.6,6.907,5.28,1866,246,0,0.0,0,5.2,212,149,77,730,661,combination,19.1,19.1,4.2,0,0,2026-08-31
SKU-0089,WH-SIN-01,Singapore Central,Consumer Electronics,B,SUP-037,33.26,46.47,14,2.7,13.814,7.083,3057,294,0,0.0,0,9.88,467,490,273,749,678,combination,10.0,-10.0,7.281,0,0,2026-08-31
SKU-0090,WH-SIN-01,Singapore Central,Medical Supplies,A,SUP-037,21.04,29.71,16,5.4,113.101,58.899,26932,4284,0,0.0,0,6.25,3794,3354,2160,2695,2438,seasonal_index,13.2,-13.2,56.44,0,0,2026-08-31
SKU-0091,WH-SIN-01,Singapore Central,Consumer Electronics,A,SUP-030,56.68,120.4,17,3.8,70.638,48.797,15220,2000,0,0.0,0,16.83,2472,2031,1416,1298,1174,combination,2.7,-2.7,39.162,0,0,2026-08-31
SKU-0092,WH-SIN-01,Singapore Central,Automotive Parts,C,SUP-009,38.87,86.1,30,4.8,3.244,2.582,786,89,0,0.0,0,11.54,97,77,97,336,304,seasonal_index,8.3,8.3,2.23,0,1,2026-08-31
SKU-0093,WH-SIN-01,Singapore Central,Medical Supplies,C,SUP-039,26.08,37.07,12,1.5,7.384,5.416,1748,291,0,0.0,0,7.75,205,233,124,618,559,combination,7.2,7.2,5.486,0,0,2026-08-31
SKU-0094,WH-SIN-01,Singapore Central,Industrial Components,B,SUP-022,31.15,50.99,30,5.5,12.899,8.655,2952,65,4,4.2,271,9.25,388,391,464,748,677,combination,3.1,-3.1,8.168,0,1,2026-08-31
SKU-0095,WH-SIN-01,Singapore Central,Industrial Components,C,SUP-022,34.2,66.29,28,8.5,3.929,3.593,898,99,2,4.0,27,10.16,76,136,156,394,356,combination,6.5,-6.5,3.364,0,1,2026-08-31
SKU-0096,WH-SIN-01,Singapore Central,Automotive Parts,C,SUP-029,10.36,22.34,34,6.7,3.655,3.598,849,563,4,6.0,95,3.08,77,83,134,690,624,seasonal_index,9.5,9.5,4.188,0,0,2026-08-31
SKU-0097,WH-SIN-01,Singapore Central,Industrial Components,B,SUP-031,29.37,45.64,20,5.9,10.441,9.109,2606,260,1,1.0,32,8.72,228,265,246,693,627,combination,23.5,23.5,9.492,0,0,2026-08-31
SKU-0098,WH-SIN-01,Singapore Central,Consumer Electronics,A,SUP-039,31.2,52.54,17,5.1,132.871,81.728,29517,1835,0,0.0,0,9.27,3191,4814,3160,2399,2170,combination,0.3,-0.3,63.734,0,1,2026-08-31
SKU-0099,WH-SIN-01,Singapore Central,Consumer Electronics,A,SUP-024,37.42,72.95,17,2.2,51.455,38.498,13524,1351,1,1.0,8,11.11,1710,1263,1028,1364,1233,combination,74.6,74.6,46.119,0,0,2026-08-31
SKU-0100,WH-SIN-01,Singapore Central,Apparel & Textiles,C,SUP-025,9.57,18.52,21,5.3,0.616,0.884,127,232,0,0.0,0,2.84,15,16,17,295,267,croston_sba,27.9,-27.9,0.735,1,0,2026-08-31
SKU-0101,WH-SIN-01,Singapore Central,Apparel & Textiles,B,SUP-030,13.61,27.32,19,6.5,16.348,12.369,4418,299,1,3.0,70,4.04,459,300,274,1275,1153,seasonal_index,48.0,48.0,11.605,0,0,2026-08-31
SKU-0102,WH-SIN-01,Singapore Central,Automotive Parts,B,SUP-011,51.28,89.21,21,4.2,9.899,6.515,2568,608,0,0.0,0,15.23,388,291,256,511,462,seasonal_index,8.8,-8.8,6.956,0,0,2026-08-31
SKU-0103,WH-SIN-01,Singapore Central,Industrial Components,C,SUP-013,13.38,18.02,23,2.6,15.016,10.555,3677,487,0,0.0,0,3.97,424,421,414,1232,1115,ma28,36.8,36.8,11.541,0,0,2026-08-31
SKU-0104,WH-SIN-01,Singapore Central,Apparel & Textiles,A,SUP-026,10.59,23.3,18,6.0,65.167,54.259,17914,3022,0,0.0,0,3.15,2311,2012,1653,2882,2607,combination,28.8,28.8,63.899,0,0,2026-08-31
SKU-0105,WH-SIN-01,Singapore Central,FMCG Household,C,SUP-003,3.27,6.98,7,2.2,3.781,2.973,889,588,0,0.0,0,0.97,92,117,41,1251,1132,holt_winters,24.9,-24.9,3.074,0,0,2026-08-31
SKU-0106,WH-SIN-01,Singapore Central,Automotive Parts,C,SUP-013,21.29,43.21,23,5.3,4.082,3.363,980,411,1,1.0,0,6.32,119,137,130,509,461,combination,2.6,-2.6,3.067,0,0,2026-08-31
SKU-0107,WH-SIN-01,Singapore Central,Medical Supplies,C,SUP-029,5.1,6.85,13,3.1,27.23,16.6,6823,2834,0,0.0,0,1.51,663,737,416,2691,2434,combination,16.8,16.8,16.24,0,0,2026-08-31
SKU-0108,WH-SIN-01,Singapore Central,Industrial Components,C,SUP-040,4.47,6.33,26,4.0,2.271,2.332,582,477,0,0.0,0,1.33,64,87,93,828,749,holt_winters,5.5,-5.5,2.138,0,0,2026-08-31
SKU-0109,WH-SIN-01,Singapore Central,Consumer Electronics,A,SUP-021,49.75,97.11,17,5.2,159.479,84.421,36763,4782,0,0.0,0,14.78,5765,5057,3378,2081,1883,combination,10.7,-10.7,75.599,0,0,2026-08-31
SKU-0110,WH-SIN-01,Singapore Central,Apparel & Textiles,C,SUP-016,7.47,9.68,19,4.3,29.43,18.366,7114,434,2,3.5,230,2.22,565,1396,1009,2307,2087,combination,22.5,-22.5,17.411,0,1,2026-08-31
SKU-0111,WH-SIN-01,Singapore Central,Medical Supplies,A,SUP-018,26.64,62.32,15,1.6,52.403,30.317,12765,1384,0,0.0,0,7.91,1754,1888,1167,1631,1475,combination,27.8,27.8,34.919,0,0,2026-08-31
SKU-0112,WH-SIN-01,Singapore Central,Consumer Electronics,B,SUP-028,32.57,50.56,21,5.7,11.214,7.16,2993,712,1,1.0,11,9.67,361,321,283,682,617,seasonal_index,7.3,7.3,7.715,0,0,2026-08-31
SKU-0113,WH-SIN-01,Singapore Central,Industrial Components,A,SUP-022,38.21,73.33,23,7.8,28.863,21.927,6170,316,1,6.0,127,11.35,770,898,848,1010,914,combination,7.7,-7.7,20.33,0,1,2026-08-31
SKU-0114,WH-SIN-01,Singapore Central,Automotive Parts,B,SUP-001,24.34,52.86,29,8.9,19.052,15.303,3762,0,4,6.8,361,7.23,401,646,729,1029,930,combination,11.4,-11.4,11.762,0,1,2026-08-31
SKU-0115,WH-SIN-01,Singapore Central,Consumer Electronics,A,SUP-022,50.65,79.4,23,3.9,17.082,9.143,4366,708,0,0.0,0,15.04,531,541,487,675,611,combination,2.7,2.7,9.176,0,0,2026-08-31
SKU-0116,WH-SIN-01,Singapore Central,FMCG Household,C,SUP-017,0.81,1.22,8,0.9,52.353,31.024,11836,5708,0,0.0,0,0.24,1419,1609,544,9359,8465,combination,4.9,4.9,24.736,0,0,2026-08-31
SKU-0117,WH-SIN-01,Singapore Central,FMCG Household,C,SUP-029,2.56,4.56,10,3.4,41.233,19.985,9935,2610,0,0.0,0,0.76,1325,1353,558,4667,4222,seasonal_index,16.9,16.9,20.514,0,0,2026-08-31
SKU-0118,WH-SIN-01,Singapore Central,Automotive Parts,C,SUP-036,42.7,74.8,32,10.7,1.882,1.985,415,243,0,0.0,0,12.68,58,66,86,244,221,seasonal_index,26.0,26.0,1.66,0,0,2026-08-31
SKU-0119,WH-SIN-01,Singapore Central,Medical Supplies,B,SUP-039,25.12,39.7,11,2.6,15.123,9.258,3609,966,0,0.0,0,7.46,623,391,195,902,816,seasonal_index,21.9,21.9,9.494,0,0,2026-08-31
SKU-0120,WH-SIN-01,Singapore Central,Automotive Parts,B,SUP-025,43.66,77.5,27,7.0,7.195,6.009,1838,211,3,2.3,32,12.97,209,235,271,472,427,seasonal_index,27.3,-27.3,6.906,0,1,2026-08-31
SKU-0121,WH-SIN-01,Singapore Central,Automotive Parts,C,SUP-015,6.74,15.21,31,6.7,11.778,6.83,2813,43,1,14.0,169,2.0,281,318,389,1538,1391,combination,14.6,-14.6,6.657,0,1,2026-08-31
SKU-0122,WH-SIN-01,Singapore Central,Automotive Parts,B,SUP-018,22.52,36.82,35,7.2,23.504,14.455,5311,629,4,3.8,333,6.69,747,664,876,1188,1074,combination,11.0,-11.0,10.388,0,1,2026-08-31
SKU-0123,WH-SIN-01,Singapore Central,Consumer Electronics,C,SUP-008,9.68,13.65,18,2.3,6.397,4.786,1519,235,0,0.0,0,2.87,205,281,201,946,856,combination,38.5,-38.5,4.564,0,0,2026-08-31
SKU-0124,WH-SIN-01,Singapore Central,Industrial Components,C,SUP-038,6.93,10.76,19,2.4,7.181,5.626,1709,620,0,0.0,0,2.06,284,198,157,1183,1070,combination,0.6,0.6,4.431,0,0,2026-08-31
SKU-0125,WH-SIN-01,Singapore Central,Consumer Electronics,A,SUP-034,44.14,69.17,19,3.0,132.03,65.477,35645,1824,0,0.0,0,13.11,4768,4000,3040,2011,1819,combination,6.4,6.4,70.618,0,1,2026-08-31
SKU-0126,WH-SIN-01,Singapore Central,Medical Supplies,C,SUP-035,19.83,27.06,12,3.7,9.266,5.246,2142,500,0,0.0,0,5.89,305,268,137,795,719,seasonal_index,31.0,-31.0,5.211,0,0,2026-08-31
SKU-0127,WH-SIN-01,Singapore Central,Industrial Components,C,SUP-014,30.85,42.77,28,3.8,2.844,2.86,695,312,0,0.0,0,9.16,114,75,93,353,319,seasonal_index,41.7,41.7,2.685,0,0,2026-08-31
SKU-0128,WH-SIN-01,Singapore Central,Consumer Electronics,A,SUP-013,54.6,102.33,18,2.8,23.353,12.37,6151,342,3,4.3,355,16.22,531,568,437,760,688,combination,24.6,24.6,13.798,0,1,2026-08-31
SKU-0129,WH-SIN-01,Singapore Central,Consumer Electronics,A,SUP-035,47.67,72.47,20,4.7,72.984,35.099,18006,2196,3,1.7,288,14.16,1925,1769,1432,1439,1301,combination,1.5,1.5,34.435,0,0,2026-08-31
SKU-0130,WH-SIN-01,Singapore Central,Automotive Parts,B,SUP-022,42.64,97.75,33,5.1,6.444,4.951,1362,86,4,8.5,215,12.66,158,179,239,452,409,seasonal_index,4.6,4.6,4.456,0,1,2026-08-31
SKU-0131,WH-SIN-01,Singapore Central,Consumer Electronics,B,SUP-029,9.69,14.0,20,2.8,91.753,58.264,18763,3273,1,4.0,219,2.88,2572,2235,1789,3576,3235,snaive,26.7,-26.7,40.568,0,0,2026-08-31
SKU-0132,WH-SIN-01,Singapore Central,Apparel & Textiles,C,SUP-020,4.2,5.64,22,5.3,25.619,18.93,5039,1756,2,2.0,91,1.25,551,893,766,2869,2595,combination,1.4,1.4,14.394,0,0,2026-08-31
SKU-0133,WH-SIN-01,Singapore Central,Automotive Parts,A,SUP-018,34.23,67.28,32,6.1,15.121,11.703,3652,216,2,5.0,184,10.17,526,537,702,773,699,combination,15.4,-15.4,13.941,0,1,2026-08-31
SKU-0134,WH-SIN-01,Singapore Central,Industrial Components,B,SUP-026,33.89,73.22,29,7.4,16.49,13.26,3955,805,2,5.5,261,10.07,480,403,519,811,733,seasonal_index,35.4,35.4,14.595,0,0,2026-08-31
SKU-0135,WH-SIN-01,Singapore Central,Automotive Parts,B,SUP-033,5.21,7.66,33,10.8,90.981,58.92,17822,690,3,13.0,3163,1.55,1901,2841,3621,4855,4391,combination,8.7,-8.7,52.544,0,1,2026-08-31
SKU-0136,WH-SIN-01,Singapore Central,Consumer Electronics,B,SUP-014,35.3,49.91,14,1.9,17.419,11.734,4160,1002,0,0.0,0,10.48,416,346,211,817,739,combination,20.9,20.9,8.01,0,0,2026-08-31
SKU-0137,WH-SIN-01,Singapore Central,Apparel & Textiles,C,SUP-033,9.87,13.84,22,7.2,1.967,2.028,399,124,0,0.0,0,2.93,64,52,48,519,470,combination,0.0,0.0,1.336,0,0,2026-08-31
SKU-0138,WH-SIN-01,Singapore Central,Medical Supplies,B,SUP-010,2.74,4.63,13,4.2,113.814,59.431,24911,3880,0,0.0,0,0.81,4112,4036,2038,7511,6794,combination,3.1,-3.1,48.677,0,0,2026-08-31
SKU-0139,WH-SIN-01,Singapore Central,FMCG Household,C,SUP-017,1.99,3.25,9,2.8,36.748,18.291,9341,5700,0,0.0,0,0.59,1609,1095,409,5001,4523,holt_winters,2.6,-2.6,16.251,0,0,2026-08-31
SKU-0140,WH-SIN-01,Singapore Central,Consumer Electronics,A,SUP-037,56.26,81.94,20,5.2,33.688,19.214,7905,1471,0,0.0,0,16.71,1617,900,703,900,814,seasonal_index,9.6,9.6,13.948,0,0,2026-08-31
SKU-0141,WH-SIN-01,Singapore Central,Medical Supplies,B,SUP-039,18.79,24.6,14,3.6,46.321,22.58,10355,1984,0,0.0,0,5.58,1544,1333,723,1826,1651,combination,12.3,-12.3,16.446,0,0,2026-08-31
SKU-0142,WH-SIN-01,Singapore Central,Medical Supplies,C,SUP-037,7.94,13.09,12,3.1,3.781,2.867,971,716,0,0.0,0,2.36,91,92,52,802,725,seasonal_index,6.5,-6.5,2.692,0,0,2026-08-31
SKU-0143,WH-SIN-01,Singapore Central,Apparel & Textiles,C,SUP-013,12.12,27.89,19,5.2,2.866,2.534,602,444,1,6.0,21,3.6,47,109,86,565,511,combination,11.8,11.8,2.391,0,0,2026-08-31
SKU-0144,WH-SIN-01,Singapore Central,Automotive Parts,C,SUP-034,21.36,39.19,31,3.2,1.455,1.449,372,276,0,0.0,0,6.34,47,38,53,304,275,seasonal_index,5.9,-5.9,1.515,0,0,2026-08-31
SKU-0145,WH-SIN-01,Singapore Central,Medical Supplies,C,SUP-038,23.33,38.78,12,4.1,5.507,4.242,1381,106,0,0.0,0,6.93,139,164,93,565,511,seasonal_index,28.4,28.4,4.855,0,0,2026-08-31
SKU-0146,WH-SIN-01,Singapore Central,Industrial Components,C,SUP-040,13.76,18.59,19,4.7,18.036,16.899,4143,1240,0,0.0,0,4.09,502,503,434,1331,1204,seasonal_index,12.0,12.0,16.059,0,0,2026-08-31
SKU-0147,WH-SIN-01,Singapore Central,Industrial Components,B,SUP-001,24.25,35.19,29,8.6,15.858,10.234,3705,0,2,6.0,124,7.2,421,491,553,940,851,holt_winters,4.8,4.8,8.867,0,1,2026-08-31
SKU-0148,WH-SIN-01,Singapore Central,Medical Supplies,B,SUP-030,11.92,17.69,17,3.3,17.781,12.731,4507,428,0,0.0,0,3.54,528,502,371,1420,1285,seasonal_index,1.0,-1.0,12.8,0,0,2026-08-31
SKU-0149,WH-SIN-01,Singapore Central,Medical Supplies,C,SUP-040,8.87,17.58,12,1.2,2.762,2.358,685,70,0,0.0,0,2.63,104,86,49,649,587,seasonal_index,4.2,-4.2,2.583,0,0,2026-08-31
SKU-0150,WH-SIN-01,Singapore Central,Consumer Electronics,C,SUP-031,55.76,120.07,16,3.6,2.37,1.953,521,50,0,0.0,0,16.56,75,75,50,240,217,combination,10.1,-10.1,1.566,0,1,2026-08-31
SKU-0151,WH-SIN-01,Singapore Central,FMCG Household,C,SUP-010,1.19,2.61,10,2.3,56.175,38.216,14510,1224,0,0.0,0,0.35,1660,1778,805,8027,7261,combination,16.0,16.0,40.795,0,0,2026-08-31
SKU-0152,WH-SIN-01,Singapore Central,FMCG Household,C,SUP-031,0.81,1.9,9,1.9,26.737,15.8,6341,908,0,0.0,0,0.24,635,677,268,6688,6049,seasonal_index,29.9,29.9,13.223,0,0,2026-08-31
SKU-0153,WH-SIN-01,Singapore Central,Consumer Electronics,A,SUP-005,25.81,60.54,19,3.5,45.622,22.652,9935,957,3,1.7,171,7.67,892,1329,961,1545,1398,combination,3.7,-3.7,16.562,0,1,2026-08-31
SKU-0154,WH-SIN-01,Singapore Central,Medical Supplies,A,SUP-020,19.94,45.64,13,2.1,42.871,29.882,10407,1724,0,0.0,0,5.92,1174,1115,640,1705,1542,combination,0.7,-0.7,26.521,0,0,2026-08-31
SKU-0155,WH-SIN-01,Singapore Central,Consumer Electronics,A,SUP-026,51.41,68.17,16,3.7,31.447,26.826,6824,852,0,0.0,0,15.27,951,993,671,909,823,combination,1.8,1.8,21.496,0,0,2026-08-31
SKU-0156,WH-SIN-01,Singapore Central,Automotive Parts,A,SUP-019,51.94,71.11,21,4.1,15.8,10.561,3414,350,0,0.0,0,15.43,668,494,404,641,580,combination,7.6,-7.6,7.742,0,1,2026-08-31
SKU-0157,WH-SIN-01,Singapore Central,Industrial Components,C,SUP-028,13.67,20.39,27,9.2,12.948,10.729,3007,932,1,11.0,157,4.06,407,303,344,1132,1024,holt_winters,14.4,14.4,8.322,0,0,2026-08-31
SKU-0158,WH-SIN-01,Singapore Central,Automotive Parts,B,SUP-010,24.17,41.6,21,3.0,20.647,14.902,5451,218,0,0.0,0,7.18,766,916,751,1075,972,holt_winters,15.1,-15.1,14.615,0,1,2026-08-31
SKU-0159,WH-SIN-01,Singapore Central,FMCG Household,C,SUP-025,1.01,1.36,6,1.1,14.967,9.538,3536,1660,0,0.0,0,0.3,409,444,124,4476,4048,combination,2.2,-2.2,8.682,0,0,2026-08-31
SKU-0160,WH-SIN-01,Singapore Central,FMCG Household,C,SUP-026,2.63,5.53,9,1.6,40.011,21.415,10079,2190,0,0.0,0,0.78,911,1193,473,4538,4105,combination,11.4,-11.4,23.282,0,0,2026-08-31
SKU-0161,WH-SIN-01,Singapore Central,Consumer Electronics,A,SUP-026,61.87,110.88,23,5.4,40.222,26.304,9114,896,4,3.8,832,18.38,975,876,848,937,848,seasonal_index,17.9,17.9,22.388,0,0,2026-08-31
SKU-0162,WH-SIN-01,Singapore Central,Apparel & Textiles,B,SUP-012,10.17,17.39,24,5.4,36.584,27.982,7433,428,0,0.0,0,3.02,944,1310,1195,2205,1995,combination,17.0,-17.0,18.23,0,1,2026-08-31
SKU-0163,WH-SIN-01,Singapore Central,Industrial Components,C,SUP-013,24.43,33.91,24,6.3,5.871,4.536,1427,114,0,0.0,0,7.26,262,203,199,570,515,combination,21.7,-21.7,4.483,0,1,2026-08-31
SKU-0164,WH-SIN-01,Singapore Central,Consumer Electronics,A,SUP-011,28.58,41.49,18,6.1,52.11,31.746,11489,1936,0,0.0,0,8.49,1312,1705,1210,1570,1420,combination,9.5,9.5,26.805,0,0,2026-08-31
SKU-0165,WH-SIN-01,Singapore Central,Medical Supplies,C,SUP-019,24.88,34.45,14,2.4,11.008,7.469,2527,632,0,0.0,0,7.39,398,358,218,773,700,snaive,3.5,-3.5,8.257,0,0,2026-08-31
SKU-0166,WH-SIN-01,Singapore Central,Industrial Components,C,SUP-024,20.89,44.14,22,6.0,7.455,6.292,1738,606,1,1.0,16,6.2,184,263,238,695,628,seasonal_index,21.5,-21.5,5.865,0,0,2026-08-31
SKU-0167,WH-SIN-01,Singapore Central,FMCG Household,C,SUP-015,1.0,1.76,8,0.9,184.31,95.731,47369,10177,0,0.0,0,0.3,6773,5566,1981,15706,14206,combination,1.4,1.4,106.757,0,0,2026-08-31
SKU-0168,WH-SIN-01,Singapore Central,FMCG Household,C,SUP-017,1.85,3.59,8,1.3,5.164,3.188,1237,1199,0,0.0,0,0.55,171,160,56,1942,1756,combination,13.7,-13.7,2.961,0,0,2026-08-31
SKU-0169,WH-SIN-01,Singapore Central,Industrial Components,C,SUP-012,5.42,8.05,26,5.6,1.825,1.941,471,400,0,0.0,0,1.61,54,72,77,675,610,combination,10.1,-10.1,1.774,0,0,2026-08-31
SKU-0170,WH-SIN-01,Singapore Central,Apparel & Textiles,C,SUP-009,3.79,5.86,25,2.7,2.942,2.434,781,595,1,11.0,47,1.13,89,81,89,1022,925,combination,32.1,32.1,2.639,0,0,2026-08-31
SKU-0171,WH-SIN-01,Singapore Central,Industrial Components,C,SUP-027,3.64,5.74,31,7.9,1.11,1.356,271,596,1,6.0,9,1.08,29,24,37,642,581,combination,63.4,63.4,1.359,1,0,2026-08-31
SKU-0172,WH-SIN-01,Singapore Central,Medical Supplies,C,SUP-033,13.33,26.32,11,3.0,6.29,4.135,1459,712,0,0.0,0,3.96,211,206,99,799,722,combination,2.2,2.2,4.228,0,0,2026-08-31
SKU-0173,WH-SIN-01,Singapore Central,Industrial Components,B,SUP-012,25.84,51.48,23,6.6,26.337,19.901,6545,1125,1,1.0,32,7.67,727,778,758,1174,1062,combination,29.1,29.1,20.508,0,0,2026-08-31
SKU-0174,WH-SIN-01,Singapore Central,Apparel & Textiles,C,SUP-035,5.59,7.92,17,3.9,7.485,5.217,2152,801,0,0.0,0,1.66,168,228,161,1346,1217,combination,7.0,7.0,4.734,0,0,2026-08-31
SKU-0175,WH-SIN-01,Singapore Central,Consumer Electronics,A,SUP-023,30.12,68.29,17,4.3,27.378,17.189,7052,209,4,2.0,177,8.95,607,909,639,1108,1002,combination,18.5,18.5,18.306,0,1,2026-08-31
SKU-0176,WH-SIN-01,Singapore Central,Consumer Electronics,A,SUP-007,59.76,81.13,16,3.2,89.049,51.313,18702,2250,0,0.0,0,17.75,2826,3022,1867,1419,1284,combination,16.7,-16.7,38.797,0,0,2026-08-31
SKU-0177,WH-SIN-01,Singapore Central,Medical Supplies,A,SUP-015,20.8,45.47,12,1.3,107.038,62.444,27241,3558,0,0.0,0,6.18,4391,2277,1251,2637,2385,seasonal_index,6.2,6.2,59.716,0,0,2026-08-31
SKU-0178,WH-SIN-01,Singapore Central,Apparel & Textiles,C,SUP-001,8.12,10.92,24,3.0,19.742,12.7,5266,1795,2,4.5,213,2.41,625,386,413,1814,1640,combination,11.0,11.0,12.961,0,0,2026-08-31
SKU-0179,WH-SIN-01,Singapore Central,FMCG Household,B,SUP-002,1.55,2.26,8,2.1,168.447,83.984,38768,10228,0,0.0,0,0.46,5023,5490,1850,12125,10968,combination,7.1,-7.1,82.944,0,0,2026-08-31
SKU-0180,WH-SIN-01,Singapore Central,FMCG Household,B,SUP-014,3.82,8.04,10,3.5,62.433,34.881,14883,5145,0,0.0,0,1.13,2028,2114,886,4710,4260,combination,10.5,-10.5,34.771,0,0,2026-08-31
SKU-0181,WH-SIN-01,Singapore Central,FMCG Household,C,SUP-019,1.37,1.92,6,0.6,14.247,10.867,3163,962,0,0.0,0,0.41,559,457,122,3735,3379,combination,12.8,-12.8,7.586,0,0,2026-08-31
SKU-0182,WH-SIN-01,Singapore Central,FMCG Household,C,SUP-032,1.7,2.69,6,1.4,15.189,9.026,3638,3673,0,0.0,0,0.5,487,456,129,3492,3159,combination,48.2,48.2,9.409,0,0,2026-08-31
SKU-0183,WH-SIN-01,Singapore Central,Medical Supplies,C,SUP-006,24.73,40.01,14,4.0,3.159,2.322,762,391,0,0.0,0,7.34,88,128,74,416,376,combination,27.7,-27.7,2.328,0,0,2026-08-31
